Timestamp                       Thread     Type        Activity             PID    TTL  
2025-12-10 21:56:55.047555+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 25A82B42-5273-4227-AE91-3F050AC55873
2025-12-10 21:56:55.047679+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 12; deactivation reasons: 4224 -> 128; animating application lifecycle event: 0
2025-12-10 21:56:55.047735+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] Send setDeactivating: N (-DeactivationReason:SuspendedEventsOnly)
2025-12-10 21:56:55.048245+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 7; deactivation reasons: 128 -> 0; animating application lifecycle event: 0
2025-12-10 21:56:55.069429+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x104b05000> (25A82B42-5273-4227-AE91-3F050AC55873)
2025-12-10 21:56:55.069540+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 25A82B42-5273-4227-AE91-3F050AC55873
2025-12-10 21:56:55.069596+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 7; deactivation reasons: 0 -> 128; animating application lifecycle event: 0
2025-12-10 21:56:55.069766+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 128 -> 4224; animating application lifecycle event: 0
2025-12-10 21:56:55.075280+0100 0x89d6ed   Default     0x0                  40941  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x600002112760; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default; status: none> was:ancestor
2025-12-10 21:56:55.075320+0100 0x89d6ed   Default     0x0                  40941  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] observerPolicyDidChange: 0x600002112760 -> <_UIKeyWindowSceneObserver: 0x600000c2d2c0>
2025-12-10 21:56:55.075354+0100 0x89ca36   Default     0x0                  40941  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene target of keyboard event deferring environment did change: 0; scene: UIWindowScene: 0x104b05000; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 21:56:55.104201+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] RX keyboardChanged (isLocal:N source:37404077-88DB-4FAA-8BEB-7B487E7B692C)
2025-12-10 21:56:55.104272+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] handleKeyboardChange: set currentKeyboard:N (wasKeyboard:N)
2025-12-10 21:56:55.114121+0100 0x89ca36   Default     0x0                  40941  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] RX keyboardChangeCompleted
2025-12-10 21:57:00.575356+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C12:2] Socket received READ_CLOSE event
2025-12-10 21:57:00.575514+0100 0x89d6ef   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 12: read-side closed
2025-12-10 21:57:00.575744+0100 0x89d6ef   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 12: cleaning up
2025-12-10 21:57:00.575797+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C12 B423F903-22F3-4FA0-B1D8-7791EA680B30 IPv4#9c08bd63:8081 tcp, url: http://192.168.1.106:8081/symbolicate, definite, attribution: developer] cancel
2025-12-10 21:57:00.576150+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C12 B423F903-22F3-4FA0-B1D8-7791EA680B30 IPv4#9c08bd63:8081 tcp, url: http://192.168.1.106:8081/symbolicate, definite, attribution: developer] cancelled
	[C12 80BA1BF2-8B69-48C0-AADF-B7C98E1C4AAB 192.168.1.106:49909<->IPv4#9c08bd63:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 6.025s, TCP @0.000s took 0.002s
	bytes in/out: 2477/2492, packets in/out: 2/2, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 21:57:00.576224+0100 0x89d6ef   Error       0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_protocol_socket_set_no_wake_from_sleep [C12:2] setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 21:57:00.576247+0100 0x89d6ef   Error       0x0                  40941  0    App: (Network) [com.apple.network:] nw_protocol_socket_set_no_wake_from_sleep setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 21:57:00.576266+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C12 IPv4#9c08bd63:8081 cancelled socket-flow ((null))] Output protocol disconnected
2025-12-10 21:57:00.576340+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C12] reporting state cancelled
2025-12-10 21:57:00.576375+0100 0x89d6ef   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 12: done
2025-12-10 21:57:00.578578+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C11:2] Socket received READ_CLOSE event
2025-12-10 21:57:00.578686+0100 0x89d6ef   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 11: read-side closed
2025-12-10 21:57:00.578783+0100 0x89d6ef   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 11: cleaning up
2025-12-10 21:57:00.578831+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C11 64AC99F8-18A5-4F59-9099-DB8CD12AFF9F IPv4#9c08bd63:8081 tcp, url: http://192.168.1.106:8081/assets/, definite, attribution: developer] cancel
2025-12-10 21:57:00.579004+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C11 64AC99F8-18A5-4F59-9099-DB8CD12AFF9F IPv4#9c08bd63:8081 tcp, url: http://192.168.1.106:8081/assets/, definite, attribution: developer] cancelled
	[C11 80BA1BF2-8B69-48C0-AADF-B7C98E1C4AAB 192.168.1.106:49908<->IPv4#9c08bd63:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 6.047s, TCP @0.018s took 0.001s
	bytes in/out: 498/356, packets in/out: 2/1, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 21:57:00.579378+0100 0x89d6ef   Error       0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_protocol_socket_set_no_wake_from_sleep [C11:2] setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 21:57:00.579397+0100 0x89d6ef   Error       0x0                  40941  0    App: (Network) [com.apple.network:] nw_protocol_socket_set_no_wake_from_sleep setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 21:57:00.579414+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C11 IPv4#9c08bd63:8081 cancelled socket-flow ((null))] Output protocol disconnected
2025-12-10 21:57:00.579440+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C11] reporting state cancelled
2025-12-10 21:57:00.579461+0100 0x89d6ef   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 11: done
2025-12-10 21:57:05.893590+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C3:1] Socket received READ_CLOSE event
2025-12-10 21:57:05.894010+0100 0x89ca5c   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003308d20 canceled
2025-12-10 21:57:05.894085+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C3 8743160F-D21B-4916-B196-0A40A5D30444 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 21:57:05.894143+0100 0x89ca5c   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003304780 canceled
2025-12-10 21:57:05.894205+0100 0x89ca5c   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000330caa0 canceled
2025-12-10 21:57:05.894270+0100 0x89ca5c   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003345ea0 canceled
2025-12-10 21:57:05.894285+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C3 8743160F-D21B-4916-B196-0A40A5D30444 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C3 8A3894B0-FC25-4094-BEA3-28C3B4326B6E 192.168.1.106:49864<->IPv4#9c08bd63:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 166.167s, TCP @0.000s took 0.001s
	bytes in/out: 129/208, packets in/out: 2/1, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 21:57:05.894414+0100 0x89ca5c   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000334b700 canceled
2025-12-10 21:57:05.894530+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C3 IPv4#9c08bd63:8081 cancelled socket-flow ((null))] Output protocol disconnected
2025-12-10 21:57:05.894729+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C3] reporting state cancelled
2025-12-10 21:57:05.894840+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C6 9AADBF04-FEDE-4DC3-B17C-13DB34F02882 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 21:57:05.894976+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C6 9AADBF04-FEDE-4DC3-B17C-13DB34F02882 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C6 8A3894B0-FC25-4094-BEA3-28C3B4326B6E 192.168.1.106:49867<->IPv4#9c08bd63:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 165.982s, TCP @0.000s took 0.000s
	bytes in/out: 3825/47210, packets in/out: 200/199, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 21:57:05.895191+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C6 IPv4#9c08bd63:8081 cancelled socket-flow ((null))] Output protocol disconnected
2025-12-10 21:57:05.895324+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C6] reporting state cancelled
2025-12-10 21:57:05.895480+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C4 99AD2514-B848-44D0-81CE-A157BA3BC6DF IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 21:57:05.895734+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C4 99AD2514-B848-44D0-81CE-A157BA3BC6DF IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C4 8A3894B0-FC25-4094-BEA3-28C3B4326B6E 192.168.1.106:49865<->IPv4#9c08bd63:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 166.168s, TCP @0.000s took 0.001s
	bytes in/out: 129/19454, packets in/out: 2/22, rtt: 0.003s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 21:57:05.895855+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C4 IPv4#9c08bd63:8081 cancelled socket-flow ((null))] Output protocol disconnected
2025-12-10 21:57:05.895960+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C4] reporting state cancelled
2025-12-10 21:57:05.896057+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C8 082E9F6D-85F5-4A5D-913F-DDC17DEFB3F1 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 21:57:05.896155+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C8 082E9F6D-85F5-4A5D-913F-DDC17DEFB3F1 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C8 8A3894B0-FC25-4094-BEA3-28C3B4326B6E 192.168.1.106:49869<->IPv4#9c08bd63:8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 165.592s, TCP @0.000s took 0.000s
	bytes in/out: 129/199, packets in/out: 2/1, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 21:57:05.896401+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C8 IPv4#9c08bd63:8081 cancelled socket-flow ((null))] Output protocol disconnected
2025-12-10 21:57:05.896579+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C8] reporting state cancelled
2025-12-10 21:57:05.896689+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C9 8844359F-A321-4687-9DFC-B45A06189C81 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 21:57:05.896869+0100 0x89d6ef   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C9 8844359F-A321-4687-9DFC-B45A06189C81 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
